QuoteTime,mid weighted,VWAP,y
2018-10-19 04:16:19.460,25136.375,25140.660231660233,-4.2852316602329665
2018-10-19 04:16:20.000,25135.75,25140.638461538463,-4.888461538463162
2018-10-19 04:16:20.000,25135.6,25140.638461538463,-5.038461538464617
2018-10-19 04:16:20.000,25135.75,25140.638461538463,-4.888461538463162
2018-10-19 04:16:20.539,25135.333333333332,25140.6091954023,-5.275862068967399
2018-10-19 04:16:20.540,25134.5,25140.6091954023,-6.10919540229952
2018-10-19 04:16:20.540,25134.0,25140.6091954023,-6.60919540229952
2018-10-19 04:16:21.080,25134.25,25140.58396946565,-6.333969465649716
2018-10-19 04:16:21.080,25133.2,25140.58396946565,-7.383969465648988
2018-10-19 04:16:21.080,25133.5,25140.58396946565,-7.083969465649716
2018-10-19 04:16:21.619,25133.2,25140.55133079848,-7.3513307984794665
2018-10-19 04:16:21.619,25133.0,25140.55133079848,-7.551330798480194
2018-10-19 04:16:21.620,25132.666666666668,25140.526515151516,-7.859848484848044
2018-10-19 04:16:22.159,25133.0,25140.50566037736,-7.505660377359163
2018-10-19 04:16:22.159,25133.333333333332,25140.50566037736,-7.172327044027043
2018-10-19 04:16:22.159,25133.2,25140.50566037736,-7.305660377358436
2018-10-19 04:16:22.159,25134.25,25140.50566037736,-6.255660377359163
2018-10-19 04:16:22.159,25134.5,25140.50566037736,-6.005660377359163
2018-10-19 04:16:22.699,25134.5,25140.48120300752,-5.9812030075190705
2018-10-19 04:16:22.700,25134.5,25140.460674157304,-5.960674157304311
2018-10-19 04:16:22.700,25134.666666666668,25140.460674157304,-5.794007490636432
2018-10-19 04:16:23.239,25135.0,25140.444029850747,-5.444029850747029
2018-10-19 04:16:23.239,25135.333333333332,25140.444029850747,-5.110696517414908
2018-10-19 04:16:23.240,25135.333333333332,25140.444029850747,-5.110696517414908
2018-10-19 04:16:23.779,25135.25,25140.4312267658,-5.181226765798783
2018-10-19 04:16:24.319,25135.333333333332,25140.40221402214,-5.06888068880653
2018-10-19 04:16:24.319,25135.4,25140.40221402214,-5.002214022137196
2018-10-19 04:16:24.319,25135.666666666668,25140.40221402214,-4.735547355470771
2018-10-19 04:16:24.859,25136.333333333332,25140.39338235294,-4.060049019608414
2018-10-19 04:16:24.859,25136.2,25140.39338235294,-4.193382352939807
2018-10-19 04:16:25.190,25137.0,25140.380952380954,-3.3809523809541133
2018-10-19 04:16:25.190,25138.333333333332,25140.380952380954,-2.0476190476219926
2018-10-19 04:16:25.190,25138.0,25140.380952380954,-2.3809523809541133
2018-10-19 04:16:25.190,25137.5,25140.380952380954,-2.8809523809541133
2018-10-19 04:16:25.730,25137.8,25140.372262773722,-2.572262773723196
2018-10-19 04:16:25.730,25138.0,25140.372262773722,-2.3722627737224684
2018-10-19 04:16:25.732,25138.6,25140.372262773722,-1.7722627737239236
2018-10-19 04:16:25.732,25138.6,25140.372262773722,-1.7722627737239236
2018-10-19 04:16:26.809,25138.666666666668,25140.365942028984,-1.699275362316257
2018-10-19 04:16:26.810,25139.14285714286,25140.365942028984,-1.2230848861254344
2018-10-19 04:16:26.810,25139.333333333332,25140.365942028984,-1.0326086956520157
2018-10-19 04:16:27.350,25139.2,25140.361010830326,-1.1610108303248126
2018-10-19 04:16:27.889,25139.333333333332,25140.3345323741,-1.0011990407692792
2018-10-19 04:16:27.889,25139.5,25140.3345323741,-0.8345323741013999
2018-10-19 04:16:27.890,25139.4,25140.3345323741,-0.9345323740999447
2018-10-19 04:16:27.890,25138.5,25140.3345323741,-1.8345323741014
2018-10-19 04:16:28.429,25136.666666666668,25140.290322580644,-3.6236559139761084
2018-10-19 04:16:28.430,25131.777777777777,25140.235714285714,-8.45793650793712
2018-10-19 04:16:28.430,25130.0,25140.235714285714,-10.235714285714494
2018-10-19 04:16:28.430,25127.333333333332,25140.235714285714,-12.902380952382373
2018-10-19 04:16:28.430,25127.7,25140.235714285714,-12.535714285713766
2018-10-19 04:16:28.969,25126.5,25140.088339222613,-13.588339222613286
2018-10-19 04:16:28.969,25126.4,25140.088339222613,-13.68833922261183
2018-10-19 04:16:28.969,25126.571428571428,25140.088339222613,-13.516910651185754
2018-10-19 04:16:28.969,25126.8,25140.088339222613,-13.288339222614013
2018-10-19 04:16:29.499,25126.5,25139.98947368421,-13.48947368421068
2018-10-19 04:16:29.499,25125.75,25139.98947368421,-14.23947368421068
2018-10-19 04:16:29.499,25126.0,25139.98947368421,-13.98947368421068
2018-10-19 04:16:29.499,25126.8,25139.98947368421,-13.189473684211407
2018-10-19 04:16:30.030,25125.75,25139.98947368421,-14.23947368421068
2018-10-19 04:16:30.030,25125.5,25139.98947368421,-14.48947368421068
2018-10-19 04:16:30.030,25126.0,25139.98947368421,-13.98947368421068
2018-10-19 04:16:30.030,25126.666666666668,25139.98947368421,-13.3228070175428
2018-10-19 04:16:30.560,25127.333333333332,25139.86111111111,-12.527777777777374
2018-10-19 04:16:30.561,25128.333333333332,25139.86111111111,-11.527777777777374
2018-10-19 04:16:31.091,25128.666666666668,25139.779310344828,-11.112643678159657
2018-10-19 04:16:31.091,25129.333333333332,25139.779310344828,-10.445977011495415
2018-10-19 04:16:31.091,25129.0,25139.779310344828,-10.779310344827536
2018-10-19 04:16:31.091,25127.5,25139.779310344828,-12.279310344827536
2018-10-19 04:16:31.620,25127.0,25139.73883161512,-12.738831615119125
2018-10-19 04:16:31.620,25127.14285714286,25139.73883161512,-12.595974472260423
2018-10-19 04:16:32.150,25126.8,25139.64505119454,-12.845051194541156
2018-10-19 04:16:32.150,25126.75,25139.64505119454,-12.895051194540429
2018-10-19 04:16:32.151,25125.666666666668,25139.585034013606,-13.918367346937885
2018-10-19 04:16:32.151,25123.666666666668,25139.585034013606,-15.918367346937885
2018-10-19 04:16:32.680,25123.4,25139.342281879195,-15.942281879193615
2018-10-19 04:16:32.680,25122.714285714286,25139.342281879195,-16.627996164908836
2018-10-19 04:16:33.210,25122.5,25139.236666666668,-16.73666666666759
2018-10-19 04:16:33.210,25122.5,25139.236666666668,-16.73666666666759
2018-10-19 04:16:33.211,25122.5,25139.236666666668,-16.73666666666759
2018-10-19 04:16:33.741,25122.2,25139.14238410596,-16.9423841059579
2018-10-19 04:16:33.741,25122.333333333332,25139.14238410596,-16.809050772626506
2018-10-19 04:16:33.741,25123.0,25139.14238410596,-16.142384105958627
2018-10-19 04:16:33.741,25123.8,25139.14238410596,-15.342384105959354
2018-10-19 04:16:34.270,25125.0,25139.14238410596,-14.142384105958627
2018-10-19 04:16:34.270,25125.333333333332,25139.14238410596,-13.809050772626506
2018-10-19 04:16:34.270,25125.5,25139.14238410596,-13.642384105958627
2018-10-19 04:16:34.270,25125.666666666668,25139.14238410596,-13.475717439290747
2018-10-19 04:16:34.800,25126.0,25139.14238410596,-13.142384105958627
2018-10-19 04:16:34.800,25126.5,25139.14238410596,-12.642384105958627
2018-10-19 04:16:35.660,25125.666666666668,25139.05592105263,-13.389254385961976
2018-10-19 04:16:35.660,25125.5,25139.05592105263,-13.555921052629856
2018-10-19 04:16:35.661,25127.0,25139.016393442624,-12.016393442623666
2018-10-19 04:16:35.661,25127.428571428572,25139.016393442624,-11.587822014051198
2018-10-19 04:16:36.190,25127.5,25139.016393442624,-11.516393442623666
2018-10-19 04:16:36.190,25127.444444444445,25139.016393442624,-11.571948998178414
2018-10-19 04:16:37.250,25127.5,25138.970588235294,-11.47058823529369
2018-10-19 04:16:37.251,25125.14285714286,25138.928338762216,-13.785481619357597
2018-10-19 04:16:37.251,25125.0,25138.928338762216,-13.928338762216299
2018-10-19 04:16:38.310,25124.666666666668,25138.87987012987,-14.213203463201353
2018-10-19 04:16:38.310,25124.4,25138.87987012987,-14.479870129867777
2018-10-19 04:16:38.310,25123.5,25138.87987012987,-15.379870129869232
2018-10-19 04:16:38.840,25123.5,25138.834951456312,-15.33495145631241
2018-10-19 04:16:38.840,25123.4,25138.834951456312,-15.434951456310955
2018-10-19 04:16:39.371,25122.6,25138.78064516129,-16.18064516129016
2018-10-19 04:16:39.371,25122.333333333332,25138.78064516129,-16.447311827956582
2018-10-19 04:16:39.902,25122.5,25138.66346153846,-16.16346153846098
2018-10-19 04:16:39.902,25122.25,25138.66346153846,-16.41346153846098
2018-10-19 04:16:39.902,25120.333333333332,25138.66346153846,-18.330128205128858
2018-10-19 04:16:40.959,25118.333333333332,25138.53184713376,-20.198513800427463
2018-10-19 04:16:40.959,25118.285714285714,25138.53184713376,-20.246132848045818
2018-10-19 04:16:40.960,25117.333333333332,25138.53184713376,-21.198513800427463
2018-10-19 04:16:40.960,25117.0,25138.53184713376,-21.531847133759584
2018-10-19 04:16:40.960,25119.333333333332,25138.53184713376,-19.198513800427463
2018-10-19 04:16:40.960,25120.14285714286,25138.53184713376,-18.388989990900882
2018-10-19 04:16:40.961,25119.5,25138.46984126984,-18.96984126984171
2018-10-19 04:16:40.961,25119.666666666668,25138.46984126984,-18.80317460317383
2018-10-19 04:16:40.962,25119.6,25138.40506329114,-18.80506329113996
2018-10-19 04:16:40.962,25118.8,25138.40506329114,-19.60506329113923
2018-10-19 04:16:41.482,25118.5,25138.40506329114,-19.905063291138504
2018-10-19 04:16:41.482,25118.666666666668,25138.40506329114,-19.738396624470624
2018-10-19 04:16:42.012,25119.0,25138.34384858044,-19.343848580439953
2018-10-19 04:16:42.012,25119.666666666668,25138.34384858044,-18.677181913772074
2018-10-19 04:16:42.543,25121.666666666668,25138.29245283019,-16.625786163520388
2018-10-19 04:16:42.543,25123.5,25138.29245283019,-14.792452830188267
2018-10-19 04:16:42.543,25122.75,25138.29245283019,-15.542452830188267
2018-10-19 04:16:42.543,25122.666666666668,25138.29245283019,-15.625786163520388
2018-10-19 04:16:43.072,25122.5,25138.29245283019,-15.792452830188267
2018-10-19 04:16:43.072,25122.5,25138.29245283019,-15.792452830188267
2018-10-19 04:16:43.072,25122.2,25138.29245283019,-16.09245283018754
2018-10-19 04:16:44.132,25121.0,25138.175,-17.174999999999272
2018-10-19 04:16:44.132,25120.5,25138.175,-17.674999999999272
2018-10-19 04:16:44.133,25120.125,25138.118380062304,-17.993380062303913
2018-10-19 04:16:44.133,25119.14285714286,25138.118380062304,-18.97552291944521
2018-10-19 04:16:44.663,25119.0,25137.990712074305,-18.99071207430461
2018-10-19 04:16:44.663,25118.8,25137.990712074305,-19.19071207430534
2018-10-19 04:16:44.663,25118.2,25137.990712074305,-19.790712074303883
2018-10-19 04:16:44.663,25117.571428571428,25137.990712074305,-20.41928350287708
2018-10-19 04:16:45.193,25118.0,25137.806748466257,-19.806748466256977
2018-10-19 04:16:45.523,25118.5,25137.74617737003,-19.246177370030637
2018-10-19 04:16:45.523,25119.0,25137.74617737003,-18.746177370030637
2018-10-19 04:16:46.052,25118.0,25137.61398176292,-19.61398176291914
2018-10-19 04:16:46.052,25116.666666666668,25137.61398176292,-20.94731509625126
2018-10-19 04:16:46.052,25116.5,25137.61398176292,-21.11398176291914
2018-10-19 04:16:46.052,25116.2,25137.61398176292,-21.41398176291841
2018-10-19 04:16:46.582,25116.5,25137.551515151514,-21.05151515151374
2018-10-19 04:16:46.582,25116.666666666668,25137.551515151514,-20.88484848484586
2018-10-19 04:16:47.112,25116.285714285714,25137.551515151514,-21.265800865799974
2018-10-19 04:16:47.112,25116.2,25137.551515151514,-21.351515151513013
2018-10-19 04:16:47.645,25115.6,25137.48640483384,-21.88640483384006
2018-10-19 04:16:47.645,25115.428571428572,25137.48640483384,-22.057833405266138
2018-10-19 04:16:48.173,25115.75,25137.48640483384,-21.736404833838606
2018-10-19 04:16:48.176,25115.666666666668,25137.48640483384,-21.819738167170726
2018-10-19 04:16:48.176,25115.5,25137.48640483384,-21.986404833838606
2018-10-19 04:16:48.703,25115.8,25137.42469879518,-21.624698795181757
2018-10-19 04:16:48.703,25116.5,25137.42469879518,-20.92469879518103
2018-10-19 04:16:48.703,25116.6,25137.42469879518,-20.824698795182485
2018-10-19 04:16:48.705,25115.5,25137.357357357356,-21.857357357355795
2018-10-19 04:16:48.705,25115.0,25137.357357357356,-22.357357357355795
2018-10-19 04:16:49.233,25114.666666666668,25137.284431137723,-22.617764471055125
2018-10-19 04:16:49.234,25114.5,25137.214925373133,-22.714925373133156
2018-10-19 04:16:49.234,25113.666666666668,25137.214925373133,-23.548258706465276
2018-10-19 04:16:49.763,25113.666666666668,25137.06824925816,-23.401582591493934
2018-10-19 04:16:49.763,25113.333333333332,25137.06824925816,-23.734915924829693
2018-10-19 04:16:49.763,25113.0,25137.06824925816,-24.068249258161813
2018-10-19 04:16:50.296,25112.5,25136.991124260356,-24.49112426035572
2018-10-19 04:16:50.296,25112.333333333332,25136.991124260356,-24.657790927023598
2018-10-19 04:16:50.296,25111.666666666668,25136.991124260356,-25.32445759368784
2018-10-19 04:16:50.296,25111.5,25136.991124260356,-25.49112426035572
2018-10-19 04:16:50.825,25112.0,25136.855882352942,-24.85588235294199
2018-10-19 04:16:50.825,25112.75,25136.855882352942,-24.10588235294199
2018-10-19 04:16:50.825,25113.5,25136.855882352942,-23.35588235294199
